cz,czname,stateabbrv,state_id,w2_or_sc_nz_30_q1_f,w2_or_sc_nz_30_q1_m,w2_or_sc_nz_30_q2_f,w2_or_sc_nz_30_q2_m,w2_or_sc_nz_30_q3_f,w2_or_sc_nz_30_q3_m,w2_or_sc_nz_30_q4_f,w2_or_sc_nz_30_q4_m,w2_or_sc_nz_30_q5_f,w2_or_sc_nz_30_q5_m,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_or_sc_nz_30_q1_f_sp,w2_or_sc_nz_30_q1_m_sp,w2_or_sc_nz_30_q2_f_sp,w2_or_sc_nz_30_q2_m_sp,w2_or_sc_nz_30_q3_f_sp,w2_or_sc_nz_30_q3_m_sp,w2_or_sc_nz_30_q4_f_sp,w2_or_sc_nz_30_q4_m_sp,w2_or_sc_nz_30_q5_f_sp,w2_or_sc_nz_30_q5_m_sp,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_or_sc_nz_30_q1_f_tp,w2_or_sc_nz_30_q1_m_tp,w2_or_sc_nz_30_q2_f_tp,w2_or_sc_nz_30_q2_m_tp,w2_or_sc_nz_30_q3_f_tp,w2_or_sc_nz_30_q3_m_tp,w2_or_sc_nz_30_q4_f_tp,w2_or_sc_nz_30_q4_m_tp,w2_or_sc_nz_30_q5_f_tp,w2_or_sc_nz_30_q5_m_tp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp,pop2000,Bj_p25_czkir26_f_cc2,Bj_p25_czkir26_m_cc2,cs_race_bla,cs_race_theil_2000,cs00_seg_inc_pov25,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,taxrate,eitc_exposure,tax_st_diff_top20,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,cs_race_bla_st,cs00_seg_inc_pov25_st,cs_fam_wkidsinglemom_st,e_rank_b_kir26_f_p25,e_rank_b_kir26_m_p25
30401,Stillwater,OK,Oklahoma,0.771653543,0.783783784,0.805970149,0.8994709,0.810945274,0.888888889,0.788359788,0.90625,0.870967742,0.939130435,0.700787402,0.774774775,0.771144279,0.857142857,0.726368159,0.862222222,0.71957672,0.869791667,0.830645161,0.92173913,0.001651058,0.001572061,0.000878014,0.000647878,0.000988843,0.000527978,0.001067651,0.000589865,0.001134466,0.00062727,0.811594203,0.75862069,0.853333333,0.887096774,0.807692308,0.971428571,0.8,,,,0.739130435,0.75862069,0.84,0.822580645,0.730769231,0.942857143,0.8,,,,0.002794444,0.003157161,0.001792,0.002353899,0.007567137,0.001539359,0.016000001,,,,0.724137931,0.811320755,0.777777778,0.905511811,0.811428571,0.873684211,0.787709497,0.908108108,0.867768595,0.936936937,0.655172414,0.79245283,0.73015873,0.874015748,0.725714286,0.847368421,0.715083799,0.87027027,0.826446281,0.918918919,0.003895199,0.003103233,0.001563706,0.000867025,0.001137446,0.000680711,0.001138207,0.00061027,0.001185395,0.000671234,79601,-0.21204823,0.25611806,0.033090036,0.046636902,0.071141504,0.56796962,26431.795,0.40794,8.3710003,0.017259602,0,0,16.28208741,0.16573372,-0.008961539,0.012562656,1890,0.21775617,0.1141084,1.493472359,0.47001001,0.026595143,0.033077474,0.040283531,0.073799758,0.55352318,0.001370466,0.18611838,0.088852942,0.49147719,-0.87159634,-0.24393612,-0.89891231,38.419498,51.475014
30402,Tulsa,OK,Oklahoma,0.757340242,0.742093541,0.795670338,0.825154489,0.809989522,0.871331058,0.848057883,0.89427157,0.849206349,0.90864745,0.696027634,0.70467706,0.740979871,0.787713559,0.748515543,0.837542662,0.788271135,0.862093352,0.794091711,0.873614191,9.13528E-05,9.26981E-05,7.28935E-05,6.07855E-05,6.57492E-05,4.64385E-05,6.35566E-05,4.20397E-05,7.20944E-05,4.89634E-05,0.764857881,0.717032967,0.796183868,0.81795302,0.816635161,0.834170854,0.824120603,0.863207547,0.826086957,0.869565217,0.713178295,0.6875,0.750216826,0.791107383,0.758034027,0.804020101,0.763819096,0.825471698,0.804347826,0.858695652,0.000132141,0.000147558,0.000162525,0.000138638,0.000346727,0.000263939,0.00090653,0.000679567,0.00171057,0.001318885,0.7421875,0.788339671,0.79527027,0.83066068,0.808483291,0.88084012,0.850020602,0.896788991,0.850183824,0.910309755,0.661458333,0.736375158,0.733783784,0.785118666,0.746358183,0.846120874,0.790276061,0.865061162,0.793658088,0.874248729,0.000291577,0.000246042,0.00013199,0.000108215,8.11087E-05,5.58081E-05,6.829E-05,4.46217E-05,7.52596E-05,5.08266E-05,921246,-0.017483611,0.12679577,0.077868454,0.16660056,0.069593243,0.3232224,36226.844,0.49338001,14.217999,0.01617563,0,0,17.25070032,-5.5131097,0.016127735,0.009769377,4752.4365,-0.10858341,0.13861583,0.617526499,0.44881999,0.017530605,0.018516227,0.037929874,-0.121080291,0.53881592,0.001991736,0.21435472,0.11900146,0.57931447,-0.42575604,-0.29622424,-0.12389258,38.587914,46.750393
30403,Okmulgee,OK,Oklahoma,0.804733728,0.762711864,0.805194805,0.798701299,0.850340136,0.804878049,0.78125,0.903614458,0.928571429,0.853658537,0.75739645,0.723163842,0.74025974,0.74025974,0.802721088,0.764227642,0.708333333,0.831325301,0.880952381,0.780487805,0.001087261,0.001131062,0.001248541,0.001248541,0.001077279,0.001464909,0.002152054,0.00168944,0.002497031,0.004178697,0.826086957,0.722772277,0.85,0.666666667,0.736842105,0.947368421,,,,,0.791304348,0.702970297,0.85,0.666666667,0.631578947,0.947368421,,,,,0.001436016,0.002067357,0.002125,0.00462963,0.012246683,0.002624289,,,,,0.759259259,0.815789474,0.776595745,0.858490566,0.8671875,0.778846154,0.774193548,0.9125,0.923076923,0.875,0.685185185,0.75,0.670212766,0.773584906,0.828125,0.730769231,0.698924731,0.8375,0.871794872,0.8,0.003994564,0.002467105,0.002351358,0.001652371,0.001111984,0.001891784,0.002262677,0.001701172,0.002865861,0.004,51499,0.20122264,1.330538,0.1020214,0.073996127,0.019501811,0.36882067,26342.67,0.39212999,7.645,0.011720194,0,0,16.39419498,-4.9067345,-0.009070517,0.019417852,1320,-0.05498511,0.15634602,0.265696184,0.38784,0.027903454,0.029670479,0.009203674,-0.716750186,0.5602439,0.0021748,0.22447447,0.11346043,0.57543617,-0.18527512,-1.9879205,0.15387024,38.027451,48.781872
30501,Woodward,OK,Oklahoma,0.836065574,0.865671642,0.851485149,0.846938776,0.855855856,0.88976378,0.897058824,0.956521739,0.891304348,0.939393939,0.803278689,0.850746269,0.772277228,0.816326531,0.81981982,0.858267717,0.882352941,0.898550725,0.804347826,0.909090909,0.002590525,0.00189518,0.001741239,0.001529975,0.001330768,0.000957829,0.001526562,0.001321121,0.003421139,0.002504383,0.833333333,0.8,0.954545455,0.695652174,,,,,,,0.805555556,0.8,0.863636364,0.695652174,,,,,,,0.004350995,0.004571429,0.005353118,0.009205228,,,,,,,0.84,0.9375,0.82278481,0.893333333,0.847619048,0.881355932,0.890625,0.955223881,0.886363636,0.935483871,0.8,0.90625,0.746835443,0.853333333,0.80952381,0.855932203,0.875,0.895522388,0.795454546,0.903225807,0.0064,0.002655029,0.00239332,0.001668741,0.001468524,0.001045019,0.001708984,0.001396448,0.003697878,0.002819644,26123,-1.6671159,-4.3698077,0.007847491,0.048950538,0.009225658,0.55571139,32076.135,0.36039001,9.3079996,0.019875107,0,0,14.17535484,-0.37281951,0.011190133,,,,0.052942153,0.127378013,0.50044,0.007579528,0.011790376,0.023829689,-0.035897125,0.81066495,0.001071852,0.16209476,0.10157938,0.63736737,-1.122926,-2.3349686,-1.558303,38.676121,59.642681
30502,Enid,OK,Oklahoma,0.78358209,0.818181818,0.786458333,0.886419753,0.857142857,0.910377359,0.873469388,0.918604651,0.86407767,0.910714286,0.72761194,0.784090909,0.7265625,0.844444444,0.785714286,0.884433962,0.816326531,0.88372093,0.776699029,0.830357143,0.000739525,0.000641259,0.000517368,0.000324341,0.000429509,0.000241063,0.00061199,0.000398288,0.001683861,0.001257716,0.748148148,0.807142857,0.801886793,0.864864865,0.9,0.895833333,0.833333333,0.9,,,0.711111111,0.778571429,0.735849057,0.846846847,0.8,0.895833333,0.75,0.9,,,0.001521719,0.001231414,0.001833729,0.001168444,0.005333333,0.001944083,0.015625,0.009,,,0.819548872,0.830645161,0.78057554,0.894557823,0.85359116,0.912234043,0.875536481,0.919354839,0.862745098,0.907407407,0.744360902,0.790322581,0.723021583,0.843537415,0.784530387,0.882978723,0.819742489,0.883064516,0.774509804,0.824074074,0.001430735,0.001336394,0.000720365,0.000448919,0.000466968,0.000274807,0.000634183,0.000416377,0.0017122,0.00134237,102415,0.92777926,0.75530386,0.030542402,0.079475619,0.029737083,0.5608145,31507.121,0.37211001,8.5150003,0.017852237,0,0,15.21593776,0.79875124,-0.012047328,0.009764195,1584,-0.043468263,0.097149521,0.178610348,0.51999003,0.011765855,0.018190695,0.022700084,0.779963848,0.69668508,0.000977871,0.18411376,0.10349862,0.59799737,-0.89696211,-1.6422532,-0.95393437,40.24585,53.977135
30601,El Paso,TX,Texas,0.8013022,0.856699201,0.830458061,0.881104034,0.830403309,0.87964775,0.844996238,0.897047691,0.856991525,0.886195996,0.745621913,0.818101154,0.781082689,0.852593267,0.792657704,0.856164384,0.808126411,0.877365632,0.80720339,0.859852476,4.25842E-05,3.30106E-05,5.08604E-05,3.81189E-05,8.49801E-05,6.0248E-05,0.000116673,8.14498E-05,0.000164858,0.000126982,0.799196787,0.851047017,0.83852459,0.86497545,0.80726257,0.864321608,0.876190476,0.861788618,0.888888889,0.836734694,0.744176707,0.822994864,0.798360656,0.840425532,0.770949721,0.83919598,0.847619048,0.853658537,0.75,0.816326531,7.64569E-05,5.7556E-05,0.000131952,0.000109747,0.000493258,0.000339061,0.001230105,0.001015656,0.005208334,0.00305995,0.803971487,0.863935255,0.825863679,0.89060241,0.835659899,0.883353584,0.842320261,0.90066778,0.855726872,0.888888889,0.747454175,0.811836115,0.77124183,0.859759036,0.797588833,0.860267315,0.804738562,0.879799666,0.809471366,0.862222222,9.61133E-05,7.72677E-05,8.2366E-05,5.81077E-05,0.000102437,7.30301E-05,0.000128378,8.8274E-05,0.000169854,0.000131995,857648,-0.2247853,0.029837195,0.024414444,0.16938089,0.084308453,0.28015858,25721.137,0.53428,13.174001,0.024233442,0,0,16.60682318,-6.3760424,0.007929277,0.009327836,1435.7755,0.022735206,0.12854584,2.135312125,0.27728,0.020980635,0.024648807,0.25726268,-1.899030436,0.66241044,0.002623454,0.23745692,0.091805249,0.5479117,-0.95797563,0.20074031,0.51020706,40.70153,47.793411
30602,Alamogordo,NM,New Mexico,0.755274262,0.722543353,0.809128631,0.789473684,0.817307692,0.881656805,0.775862069,0.838983051,0.839285714,0.836363636,0.713080169,0.682080925,0.77593361,0.75877193,0.754807692,0.852071006,0.75862069,0.813559322,0.821428571,0.781818182,0.000863278,0.001253448,0.000721413,0.000802794,0.000889774,0.000745834,0.001578581,0.001285428,0.002619351,0.003101428,0.733333333,0.680851064,0.855072464,0.765625,0.666666667,0.818181818,,,,,0.688888889,0.659574468,0.84057971,0.71875,0.571428571,0.772727273,,,,,0.001587563,0.002388681,0.001942108,0.003158569,0.011661808,0.00798272,,,,,0.784313726,0.772151899,0.790697674,0.798780488,0.834224599,0.891156463,0.767857143,0.854545455,0.833333333,0.846153846,0.745098039,0.70886076,0.75,0.774390244,0.77540107,0.863945578,0.758928571,0.827272727,0.814814815,0.807692308,0.001862029,0.002612369,0.001090116,0.001065305,0.000931306,0.000799616,0.001633536,0.001299023,0.00279429,0.002987028,81709,-0.33460984,-0.17960905,0.028540308,0.13250951,0.022051902,0.44679719,29489.225,0.37972999,7.5079999,0.013252895,0,0,17.74984278,-5.959712,-0.025002774,0.024477107,864.29633,-0.2420523,0.053036492,0.942792641,0.48906001,0.027243021,0.028723886,0.081496783,-0.482573218,0.46185854,0.002508904,0.22399439,0.11081772,0.60226089,-0.9168961,-1.9017984,0.14069304,37.322414,44.683357
30603,Truth or Consequences,NM,New Mexico,0.833333333,0.806451613,0.875,0.85,0.833333333,0.888888889,,,,,0.75,0.774193548,0.875,0.8,0.722222222,0.833333333,,,,,0.0078125,0.005639287,0.004557292,0.008,0.011145405,0.007716049,,,,,0.909090909,0.818181818,,,,,,,,,0.727272727,0.818181818,,,,,,,,,0.018031554,0.006761833,,,,,,,,,0.769230769,,0.866666667,0.857142857,0.866666667,0.882352941,,,,,0.769230769,,0.866666667,0.785714286,0.733333333,0.823529412,,,,,0.013654985,,0.007703704,0.012026239,0.013037037,0.008548749,,,,,13270,,,0.004144687,0.0060444,0.009787813,0.59960747,32267.135,0.34705001,5.967,0.010198596,0,0,18.35079365,-18.629019,0.03681501,,,,0.023820225,0.000229736,0.52051002,0.008063301,0.014619442,0.065925755,-1.349028487,0.35885456,0.002185381,0.24174052,0.14571866,0.55652803,-1.1597933,-2.3159833,0.62778175,,
30604,Deming,NM,New Mexico,0.787709497,0.764444444,0.737704918,0.831521739,0.815533981,0.85326087,0.82,0.921348315,0.810810811,0.976744186,0.765363129,0.742222222,0.710382514,0.798913044,0.776699029,0.842391304,0.75,0.865168539,0.783783784,0.953488372,0.001003254,0.000850348,0.001124258,0.000873103,0.00084193,0.000721566,0.001875,0.001310696,0.004580183,0.001031356,0.757009346,0.733333333,0.693877551,0.833333333,0.952380952,0.727272727,,,,,0.738317757,0.708333333,0.693877551,0.796296296,0.904761905,0.727272727,,,,,0.001805651,0.001721644,0.004334929,0.003003861,0.004103228,0.009015777,,,,,0.833333333,0.8,0.753731343,0.830769231,0.8,0.87037037,0.826086957,0.915662651,0.823529412,0.976190476,0.805555556,0.780952381,0.71641791,0.8,0.762162162,0.858024691,0.77173913,0.879518072,0.823529412,0.952380952,0.002175497,0.001629198,0.001516144,0.001230769,0.000979843,0.000751965,0.001914759,0.001276699,0.004274374,0.001079797,61950,-1.2297485,0.96279806,0.005020178,0.071967751,0.032975841,0.51030076,26356.168,0.38130999,7.6279998,0.014999286,0,0,17.84075911,-16.65374,-0.017189195,0.01614205,1262,-0.13544342,0.03853827,0.070524729,0.46933001,0.017691687,0.017271994,0.1062626,-0.613727182,0.67315578,0.001678773,0.25442564,0.11305652,0.55869305,-1.1510763,-1.5328733,0.97595781,36.051502,49.848675
30605,Van Horn,TX,Texas,0.791666667,0.888888889,0.909090909,0.866666667,,,,,,,0.75,0.833333333,0.909090909,0.866666667,,,,,,,0.0078125,0.003858025,0.007513148,0.007703704,,,,,,,0.761904762,0.904761905,,0.909090909,,,,,,,0.714285714,0.80952381,,0.909090909,,,,,,,0.009718173,0.007342619,,0.007513148,,,,,,,,0.866666667,,,,,,,,,,0.866666667,,,,,,,,,,0.007703704,,,,,,,,,2975,,,0.006386555,0.069289982,0.007412832,0.75349218,21737.559,0.44115001,,0.059448775,0,0,13.13235294,,,,,,0.048053022,0.474420753,,0,0.007731092,0.15170941,-1.03476414,0.95899159,0.002016807,0.19095477,0.086313784,0.58941346,-1.1374719,-2.3961916,-0.7661649,,
30701,Roswell,NM,New Mexico,0.7275,0.774647887,0.777251185,0.830663616,0.819548872,0.878048781,0.868,0.912087912,0.850746269,0.878571429,0.6975,0.746478873,0.744075829,0.814645309,0.769423559,0.858536585,0.804,0.901098901,0.805970149,0.864285714,0.000527484,0.000444245,0.000451249,0.000345534,0.000444639,0.000296223,0.000630336,0.000326446,0.001167032,0.000837828,0.715481172,0.762645914,0.817610063,0.810650888,0.866666667,0.895522388,0.9,0.928571429,,0.6,0.686192469,0.73540856,0.773584906,0.792899408,0.85,0.880597015,0.7,0.928571429,,0.6,0.000900972,0.000757132,0.00110158,0.000971656,0.002125,0.001569342,0.021,0.00473761,,0.024,0.745341615,0.792899408,0.752851711,0.843283582,0.81120944,0.874635569,0.866666667,0.911196911,0.853846154,0.9,0.714285714,0.76331361,0.726235741,0.828358209,0.755162242,0.854227405,0.808333333,0.8996139,0.807692308,0.884615385,0.001267588,0.001069029,0.00075596,0.000530526,0.000545405,0.000363041,0.000645544,0.000348682,0.001194811,0.000785162,113040,0.24402338,1.3734603,0.01554317,0.072624713,0.025973668,0.53873563,30442.881,0.45243001,10.401,0.012192702,0,0,18.06676571,-10.459938,-0.009276586,0.035385706,893.54303,-0.19234775,0.080454499,0.236064401,0.41426,0.014171975,0.019152512,0.085204974,0.317374784,0.67389417,0.002406228,0.23392126,0.10863549,0.56910586,-1.0463033,-1.7693518,0.41316175,37.047329,51.437515
30702,Santa Rosa,NM,New Mexico,0.75,0.875,0.909090909,0.9,0.875,0.9375,0.692307692,0.818181818,,,0.722222222,0.8125,0.848484849,0.833333333,0.8125,0.875,0.615384615,0.818181818,,,0.005572702,0.004760742,0.003895706,0.00462963,0.009521484,0.006835938,0.018206645,0.013523666,,,0.714285714,0.823529412,,,,,,,,,0.714285714,0.823529412,,,,,,,,,0.009718173,0.008548749,,,,,,,,,0.8,0.933333333,0.958333333,0.869565217,0.875,0.928571429,0.692307692,0.818181818,,,0.733333333,0.8,0.916666667,0.782608696,0.8125,0.857142857,0.615384615,0.818181818,,,0.013037037,0.010666667,0.00318287,0.007397058,0.009521484,0.008746356,0.018206645,0.013523666,,,6920,,,0.00867052,0.152031,0.00348438,0.7024163,22179.969,0.38102001,11.46,0.016255466,0,0,14.14885753,-9.7196474,-0.033375673,,,,0.014621008,0.000930926,0.64437002,0.003323699,0.010549133,0.036664855,0.118077669,0.9179191,0.00433526,0.21536671,0.083959043,0.55921501,-1.1147314,-2.5288639,-0.096116096,,
30801,Hobbs,NM,New Mexico,0.766784452,0.820588235,0.807387863,0.891304348,0.767973856,0.884353742,0.812785388,0.906614786,0.821782178,0.894736842,0.703180212,0.794117647,0.749340369,0.883152174,0.72875817,0.867346939,0.762557078,0.871595331,0.772277228,0.877192983,0.000737519,0.000480867,0.000495592,0.00028042,0.000645979,0.000391348,0.000826775,0.000435474,0.001741239,0.00094496,0.84,0.838150289,0.794392523,0.879120879,0.829787234,0.9,,0.857142857,,,0.786666667,0.826589595,0.747663551,0.879120879,0.744680851,0.9,,0.785714286,,,0.001118815,0.00082855,0.001763203,0.001167773,0.004045346,0.00225,,0.012026239,,,0.684210526,0.80239521,0.8125,0.895306859,0.756756757,0.881889764,0.823809524,0.909465021,0.835051546,0.892857143,0.609022556,0.760479042,0.75,0.884476534,0.725868726,0.862204724,0.771428571,0.87654321,0.793814433,0.875,0.001790331,0.001090723,0.000689338,0.000368873,0.000768275,0.000467747,0.00083965,0.00044533,0.001687351,0.000976563,90061,0.49712953,0.97874767,0.03723032,0.071369596,0.031494573,0.59789509,27195.195,0.42835999,9.7639999,0.036346894,0,0,16.95655107,-7.0053167,-0.016764069,0.022207171,980.68964,-0.19328839,0.040937603,0.096201035,0.45989001,0.013846171,0.016655378,0.12354719,-1.065240078,0.81887829,0.001432363,0.18510194,0.083942041,0.61261058,-0.83037323,-1.582899,-0.9268111,36.81506,58.300728
30802,Lubbock,TX,Texas,0.812439261,0.77399651,0.846756152,0.83911368,0.859437751,0.900671141,0.901153213,0.908006814,0.86437613,0.896620278,0.777453839,0.740837696,0.818791946,0.803468208,0.820615797,0.867114094,0.828665568,0.872231687,0.784810127,0.864811133,0.000168143,0.000167537,0.000165964,0.000152126,0.000197062,0.000154667,0.000233903,0.000189853,0.000305395,0.000232431,0.820134228,0.747435897,0.854545455,0.81264637,0.853448276,0.90625,0.96,0.861111111,0.888888889,0.961538462,0.787919463,0.720512821,0.841558442,0.782201405,0.844827586,0.8359375,0.96,0.861111111,0.833333333,0.961538462,0.000224299,0.000258172,0.000346332,0.000398975,0.00113012,0.001071453,0.001536,0.003322188,0.007716049,0.001422394,0.792253521,0.830601093,0.84086444,0.857610475,0.860538827,0.899513776,0.89862543,0.91107078,0.863551402,0.893081761,0.75,0.784153006,0.801571709,0.818330606,0.816164818,0.873581848,0.823024055,0.872958258,0.78317757,0.859538784,0.000660211,0.000462451,0.000312484,0.000243315,0.000237781,0.00017899,0.000250267,0.000201274,0.000317403,0.000253107,287568,-0.3257809,0.57640034,0.068933263,0.18433322,0.064877525,0.44891194,30597.287,0.52547997,12.472,0.032287013,0,0,14.53557632,4.3045416,-0.007315693,0.017387193,2381.3215,0.12828363,0.057562616,0.33214766,0.46827,0.023886524,0.026192066,0.036789298,-0.876835065,0.63878107,0.001749306,0.23008446,0.098342016,0.52960873,-0.51472008,-0.45548427,0.30785096,38.939594,45.054443
30901,Clovis,NM,New Mexico,0.72489083,0.786363636,0.826241135,0.848708487,0.822916667,0.915422886,0.876033058,0.884955752,0.823529412,0.833333333,0.689956332,0.754545455,0.787234043,0.815498155,0.765625,0.895522388,0.809917355,0.85840708,0.784313726,0.772727273,0.000934134,0.000841848,0.00059396,0.000555206,0.000934601,0.000465483,0.001272324,0.001075614,0.003316975,0.002660907,0.732876712,0.748091603,0.864197531,0.805555556,0.894736842,0.857142857,,,,,0.712328767,0.732824428,0.839506173,0.75,0.789473684,0.857142857,,,,,0.001403538,0.001494601,0.001663402,0.002604167,0.008747631,0.008746356,,,,,0.710843374,0.842696629,0.810945274,0.864321608,0.815028902,0.919786096,0.881355932,0.880733945,0.833333333,0.85,0.65060241,0.786516854,0.766169154,0.83919598,0.76300578,0.898395722,0.813559322,0.853211009,0.791666667,0.783333333,0.002738782,0.001886608,0.000891313,0.000678121,0.001045248,0.000488133,0.001285428,0.001149009,0.003436053,0.002828704,73078,-0.46007064,0.30215856,0.045211967,0.10029878,0.050482873,0.61724406,28204.887,0.43614,13.37,0.013837832,0,0,16.56725585,-7.4126496,-0.013995165,0.027368018,1220.6804,-0.10821178,0.07450594,0.129712722,0.45023999,0.018186048,0.023358603,0.078798406,-0.742039945,0.63850951,0.001149457,0.21447536,0.098897487,0.58677715,-0.75090325,-0.94162285,-0.12058131,38.133961,48.774761
30902,Littlefield,TX,Texas,0.820512821,0.849557522,0.819354839,0.86,0.851351351,0.91011236,0.85915493,0.93442623,0.894736842,0.939393939,0.743589744,0.814159292,0.761290323,0.833333333,0.810810811,0.91011236,0.816901409,0.901639344,0.815789474,0.939393939,0.001629607,0.001338973,0.001172435,0.000925926,0.002072928,0.000919189,0.002106669,0.001453866,0.003954658,0.001725241,0.879310345,0.826923077,0.794871795,0.833333333,,,,,,,0.827586207,0.826923077,0.769230769,0.833333333,,,,,,,0.002460125,0.002752333,0.004551661,0.00462963,,,,,,,0.762711864,0.868852459,0.827586207,0.866666667,0.85915493,0.925,0.857142857,0.933333333,0.894736842,0.939393939,0.661016949,0.803278689,0.75862069,0.833333333,0.816901409,0.925,0.814285714,0.9,0.815789474,0.939393939,0.003797857,0.002590525,0.001578581,0.001157407,0.002106669,0.000867188,0.00216035,0.0015,0.003954658,0.001725241,29588,0.64591497,0.89102995,0.029505204,0.038207285,0.004663468,0.60730106,29301.711,0.43395001,9.1540003,0.041922826,0,0,12.97454472,3.2175541,-0.011583059,,,,0.10865109,0.041414262,0.5406,0.015715831,0.022475328,0.093380615,-0.861296858,0.86609435,0.00121671,0.1395117,0.076527722,0.61897296,-0.90728903,-2.4890435,-2.1781535,41.395016,52.435349
30903,Amarillo,TX,Texas,0.791798107,0.762536873,0.838797814,0.842370744,0.844285714,0.864091559,0.859281437,0.910714286,0.840776699,0.903420523,0.720820189,0.737463127,0.788251366,0.815889029,0.78,0.806866953,0.800898204,0.876488095,0.774757282,0.853118712,0.000317411,0.000285562,0.000228021,0.000189425,0.000245143,0.000222937,0.000238713,0.000161096,0.000338851,0.000252127,0.797849462,0.757641921,0.864779874,0.830645161,0.891304348,0.860927152,0.878048781,0.868421053,0.888888889,0.866666667,0.722580645,0.73580786,0.811320755,0.798387097,0.833333333,0.774834437,0.829268293,0.868421053,0.888888889,0.8,0.000431092,0.000424442,0.000481382,0.000432702,0.001006441,0.001155404,0.003453229,0.003006998,0.005486968,0.010666667,0.775147929,0.772727273,0.81884058,0.852731591,0.832740214,0.864963504,0.858054227,0.913249211,0.839034205,0.904564315,0.715976331,0.740909091,0.770531401,0.831353919,0.766903915,0.815693431,0.799043062,0.876971609,0.770623743,0.854771784,0.00120328,0.000872558,0.000427084,0.000333028,0.000318082,0.000274339,0.000256098,0.000170177,0.00035566,0.000257546,240752,0.34710386,-0.09194117,0.053382736,0.22255313,0.062740237,0.43824726,33187.824,0.50964999,15.757,0.022698076,0,0,15.81770166,2.6952856,-0.004912346,0.008307304,1254.1875,-0.11447643,0.09993834,0.335077227,0.48043999,0.021623912,0.018570978,0.065616183,-0.468572918,0.700692,0.002330199,0.2203847,0.10719535,0.58287579,-0.66955024,-0.52766514,0.041615818,39.230579,46.800335
